Activity database,Activity code,Activity name,Activity unit,Activity type,Exchange database,Exchange input,Exchange amount,Exchange unit,Exchange type,Exchange uncertainty type,Exchange loc,Exchange scale,pedigree,scale without pedigree,Exchange's common name,Exchange location,Exchange category,comment
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,3b1ecf8e-1d2c-4330-81da-a79f9068976d,0.003107772,kilogram,biosphere,2,-5.774043722,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Toluene,,"('air',)","On-site process and emissions from energy production from wood.

Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,dc6dbdaa-9f13-43a8-8af5-6603688c6ad0,2.02E-06,kilogram,biosphere,2,-13.11035869,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Arsenic,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,da1157e2-7593-4dfd-80dd-a3449b37a4d8,0.000809819,kilogram,biosphere,2,-7.118894147,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"Methane, non-fossil",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,b967e1bf-f09b-4c89-8740-ace21db47bba,0.112943598,kilogram,biosphere,2,-2.18106129,0.223215143,"{'reliability': 2, 'completeness': 3, 'temporal correlation': 4, 'geographical correlation': 2, 'further technological correlation': 2}",0.2,"Particulates, > 2.5 um, and < 10um",,"('air',)",On-site process related particulates are typically released during the drying and pressing of the OSB products. Calculated value from PM<10 um and PM<2.5 um.
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,1c5a7322-9261-4d59-a692-adde6c12de92,1.42E-06,kilogram,biosphere,2,-13.46703364,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Cadmium,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a,8.10E-08,kilogram,biosphere,2,-16.32923452,0.630872412,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.583095189,Chromium VI,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,d3260d0e-8203-4cbb-a45a-6a13131a5108,0.082524649,kilogram,biosphere,2,-2.494852834,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"NMVOC, non-methane volatile organic compounds, unspecified origin",,"('air',)","On-site process emissions and emissions from energy production from wood. Related VOCs are  typically released during the drying and pressing of the OSB products 

Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,e142b577-e934-4085-9a07-3983d4d92afb,8.02E-06,kilogram,biosphere,2,-11.73411467,0.630872412,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.583095189,Chromium,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,756b1234-887b-406e-88ed-b50ba4694f09,0.047374422,kilogram,biosphere,2,-3.049867392,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Potassium,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,5ce378a0-b48d-471c-977d-79681521efde,0.000607364,kilogram,biosphere,2,-7.406576219,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Zinc,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,1c389e81-9f9d-4e52-a6e9-11cc6b73d90d,0.000101227,kilogram,biosphere,2,-9.198335688,0.630872412,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.583095189,Fluorine,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,cfdbc576-e8dc-44ef-bdf2-ddd7009ce57e,0.000242946,kilogram,biosphere,2,-8.322866951,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,m-Xylene,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,a861cfae-a310-4e9d-b9eb-5d555c9a684c,0.079698479,kilogram,biosphere,2,-2.529699352,0.242280829,"{'reliability': 3, 'completeness': 3, 'temporal correlation': 4, 'geographical correlation': 3, 'further technological correlation': 3}",0.2,Formaldehyde,,"('air',)","On-site process emissions and emissions from energy production from wood. Related VOCs are  typically released during the drying and pressing of the OSB products.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,2cb2333c-1599-46cf-8435-3dffce627524,0.097178301,kilogram,biosphere,2,-2.331402404,0.630872412,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.583095189,"Carbon monoxide, non-fossil",,"('air',)",Emissions from energy production from wood on site.
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,cec6e39b-700c-432f-8c80-4840b0ddc92e,1.64E-08,kilogram,biosphere,2,-17.92624991,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"Phenol, pentachloro-",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,fd7aa71c-508c-480d-81a6-8052aad92646,0.00506137,kilogram,biosphere,2,-5.286312683,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Sulfur dioxide,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,b87016c6-ac91-4414-98ce-fb665e0a6d2e,0.011843605,kilogram,biosphere,2,-4.436161753,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Calcium,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,71234253-b3a7-4dfe-b166-a484ad15bee7,6.07E-07,kilogram,biosphere,2,-14.3143315,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Mercury,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,5896c761-4e02-4573-8747-c4bbf73162c0,0.009660682,kilogram,biosphere,2,-4.639885632,0.221867077,"{'reliability': 1, 'completeness': 3, 'temporal correlation': 4, 'geographical correlation': 2, 'further technological correlation': 2}",0.2,Phenol,,"('air',)",On-site process related VOCs are  typically released during the drying and pressing of the OSB products
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,4cff006f-c6df-42a8-9dee-cc064f14326e,0.006276099,kilogram,biosphere,2,-5.071201303,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"Hydrocarbons, aliphatic, unsaturated",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,295060ba-3c3d-45e4-99ca-e17b1204b553,0.000344173,kilogram,biosphere,2,-7.974560257,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Manganese,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,87883a4e-1e3e-4c9d-90c0-f1bea36f8014,0.003502468,kilogram,biosphere,2,-5.654482006,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Ammonia,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,39d1390a-ded6-41cb-a536-d47510bf2fbc,0.000364419,kilogram,biosphere,2,-7.917401843,0.630872412,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.583095189,Chlorine,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,8e123669-94d3-41d8-9480-a79211fe7c43,5.06E-05,kilogram,biosphere,2,-9.891482869,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Lead,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,66020d27-7ae4-4e59-83a3-89214b72c40a,0.223517575,kilogram,biosphere,2,-1.498459809,0.360312364,"{'reliability': 2, 'completeness': 3, 'temporal correlation': 4, 'geographical correlation': 2, 'further technological correlation': 2}",0.346410162,"Particulates, > 10 um",,"('air',)","On-site process related particulates are typically released during the drying and pressing of the OSB products.
Calculated value from total particulates and PM<10 um"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,20185046-64bb-4c09-a8e7-e8a9e144ca98,0.00506137,kilogram,biosphere,2,-5.286312683,0.630872412,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.583095189,Dinitrogen monoxide,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,aeefa758-5f4f-4bb4-a28a-4075e81f2fde,0.000728837,kilogram,biosphere,2,-7.224254662,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Magnesium,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,c1b91234-6f24-417b-8309-46111d09c457,0.450180735,kilogram,biosphere,2,-0.798300719,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Nitrogen oxides,,"('air',)","On-site process and emissions from energy production from wood.

Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,ec8144d6-d123-43b1-9c17-a295422a0498,4.45E-05,kilogram,biosphere,2,-10.01931624,0.630872412,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.583095189,Copper,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,a5506f4b-113f-4713-95c3-c819dde6e48b,1.21E-05,kilogram,biosphere,2,-11.31859922,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Nickel,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,ba2f3f82-c93a-47a5-822a-37ec97495275,0.832164945,kilogram,biosphere,2,-0.183919181,0.221867077,"{'reliability': 1, 'completeness': 3, 'temporal correlation': 4, 'geographical correlation': 2, 'further technological correlation': 2}",0.2,"Carbon monoxide, fossil",,"('air',)",On-site process emission
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,d761f94e-517d-41cf-89fa-17dc72f7a69b,0.000607364,kilogram,biosphere,2,-7.406576219,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Phosphorus,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,5e13c2ab-5466-4ff5-816d-702dfdf25f76,1.01E-06,kilogram,biosphere,2,-13.80350587,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Benzo(a)pyrene,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,3e5d7d91-67d7-4afb-91dd-36fab58e4685,2.25E-05,kilogram,biosphere,2,-10.70341359,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"PAH, polycyclic aromatic hydrocarbons",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,88ef28f1-cfd5-44a0-ac34-01acf2db84a0,6.07E-05,kilogram,biosphere,2,-9.709161312,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"Benzene, ethyl-",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,075e433b-4be4-448e-9510-9a5029c1ce94,0.442429652,cubic meter,biosphere,2,-0.815668382,0.103561576,"{'reliability': 3, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 2, 'further technological correlation': 1}",0.024494897,Water,,"('air',)","Evaporated water during wood combustion. 
Calculated from the mass balance"
Modified dataset,Recyc_OSB_APOS,Recycled OSB production - APOS,cubic meter,process,biosphere3,04f42988-6207-4d09-a91f-155be8d27eb0,1.46E-11,kilogram,biosphere,2,-24.95178823,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"Benzene, hexachloro-",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_PB_APOS,Recycled particle board production - APOS,cubic meter,process,ecoinvent 3_5 apos,de6963c3efff7e71f882b68090c51b43,3.7,kilogram,technosphere,2,0.539030654,0.458911756,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.024494897,diesel,RER,,"Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,Recyc_PB_APOS,Recycled particle board production - APOS,cubic meter,process,Modified dataset,Recyc_PB_APOS,1,cubic meter,production,0,1,,,,"particle board, for indoor use",RoW,,
Modified dataset,Recyc_PB_APOS,Recycled particle board production - APOS,cubic meter,process,ecoinvent 3_5 apos,7cf3ce767da462dc0e287725e91fee34,3.33E-08,unit,technosphere,2,-17.22100208,0.748331477,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.591607978,"wooden board factory, organic bonded boards",GLO,,"Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,Recyc_PB_APOS,Recycled particle board production - APOS,cubic meter,process,ecoinvent 3_5 apos,10a2c38ad61d472627bb84e3ee739f1d,17,kilogram,technosphere,2,1.695984979,0.556776436,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.316227766,paraffin,GLO,,EcoSpold01Location=RER
Modified dataset,Recyc_PB_APOS,Recycled particle board production - APOS,cubic meter,process,ecoinvent 3_5 apos,9fe426153e53ff1ba37a0b2dc90ef237,-0.006,cubic meter,technosphere,2,-5.119289447,0.460434577,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.04472136,wastewater from particle board production,GLO,,EcoSpold01Location=CH
Modified dataset,Recyc_PB_APOS,Recycled particle board production - APOS,cubic meter,process,ecoinvent 3_5 apos,1a296d9997e0213ab06dda045622ce13,70.4,kilogram,technosphere,2,4.26919711,0.556776436,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.316227766,urea formaldehyde resin,RER,,"Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,Recyc_PB_APOS,Recycled particle board production - APOS,cubic meter,process,ecoinvent 3_5 apos,57fd460664269df0e647ef53e7536f8c,0.0696,kilogram,technosphere,2,-4.020677158,0.458911756,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.024494897,lubricating oil,RER,,"Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
